RMSE Score,MAE Score,MAPE Score,model_name
0.00879808531841482,0.07506314499083733,0.0049430831169432685,"SARIMA_1,0,1_1,0,1,12_ts_log"
0.00014818337782369155,0.008704178913889003,0.0005716003111186302,"SARIMA_1,0,1_1,0,1,12_ts_log_moving_avg"
35162655912.44193,127421.99266022553,0.031085355051182012,"SARIMA_1,0,1_1,0,1,12_ts_moving_avg"
0.00014842782147620717,0.008955533592653645,0.0005899527931728733,"SARIMA_1,0,1_1,0,1,12_ts_log_ewma"
0.007580128069791338,0.0672904234149073,0.9771078194936059,"SARIMA_1,0,1_1,0,1,12_ts_log_ewma_diff"
7724.520921450175,69.90858112588455,0.035246215470711946,"SARIMA_1,0,1_1,0,1,12_sqrt_ts"
308.3340837718525,10.712094664456837,0.005285884707620327,"SARIMA_1,0,1_1,0,1,12_moving_avg_sqrt"
